mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10,mol_11,value_11,mol_12,value_12,mol_13,value_13,mol_14,value_14,mol_15,value_15,mol_16,value_16,mol_17,value_17,mol_18,value_18,mol_19,value_19,mol_20,value_20
C[C@@H](CO)CC=O,-0.5551123023033142,O=CC1=C2ON=C[C@H]12,-2.480872869491577,C[C@H]1N2OC12C=O,-2.4355620443820953,O=CC1=N[C@H]1OO,-2.3965848088264465,O=CC1=N[C@H]1NO,-2.2193908989429474,C[C@H]1C2OOC21C=O,-2.19339981675148,O=CC1=C2ON[C@@H]12,-2.190930813550949,O=CC1=C2[C@H]1N2O,-2.189430743455887,O=CC12C[C@H]1OO2,-2.160767138004303,C[C@H]1N(O)C1(F)C=O,-2.1365537345409393,O=CC1=N[C@H]1COF,-2.131052613258362,O=CC1=C[C@H]1NOO,-2.1194723546504974,O=CC12C[C@H]1N2O,-2.0999817550182343,O=CC12N=C[C@H]1CO2,-2.0833853781223297,O=CC1=N[C@H]1COO,-2.0565380305051804,NON[C@@H]1C=C1C=O,-2.0498952865600586,O=CC1=N[C@H]1C[O@@H],-2.0366374105215073,C[C@H]1OOC1(N)C=O,-2.0362805128097534,O=CC1=C(O)[C@@H]1OO,-2.0318769365549088,O=CC1=C[C@H]1NOF,-2.006303384900093,O=CC1=C2OO[C@H]12,-2.00122407078743
