mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10,mol_11,value_11,mol_12,value_12,mol_13,value_13,mol_14,value_14,mol_15,value_15,mol_16,value_16,mol_17,value_17,mol_18,value_18,mol_19,value_19,mol_20,value_20
C[C@H]1CCOC1,2.2830352783203125,C1[C@@H2]C2C3C1C23,4.946000516414642,C1[C@@H2]C2C3C1C23,4.671654611825943,C1[C@@H2]C2C3C1C23,4.397308707237244,C1[C@@H2]C2C3C1C23,4.122962802648544,C1[C@@H2]C2C3C1C23,3.848616898059845,C1C2CC1O[C@H2]2,3.675595462322235,C1[C@@H2]C2C3C1C23,3.5742709934711456,C1C2CC1O[C@H2]2,3.5717125236988068,C1C2CC1O[C@H2]2,3.4678295850753784,C1C2CC1O[C@H2]2,3.36394664645195,C1C2CC1O[C@H2]2,3.357365071773529,C1C2CC1O[C@H2]2,3.3538312166929245,C1[C@@H2]C2C3C1C23,3.2999250888824463,C1C2CC1O[C@H2]2,3.2600637078285217,C1C2CC1O[C@H2]2,3.2534821331501007,C1C2CC1O[C@H2]2,3.249948278069496,CC1C2CC1C2,3.177579041570425,C1C2CC1O[C@H2]2,3.1561807692050934,C1OC2CC1C2,3.1495991945266724,C1OC2CC1C2,3.146065339446068
