mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10,mol_11,value_11,mol_12,value_12,mol_13,value_13,mol_14,value_14,mol_15,value_15,mol_16,value_16,mol_17,value_17,mol_18,value_18,mol_19,value_19,mol_20,value_20
COCC(C)C,2.3837172985076904,CC1(C)CO[O@@]1,8.26266896724701,CC1(C)CO[O@@]1,7.712538301944733,CC1(C)CO[O@@]1,7.162407636642456,CC1(C)CO[O@@]1,6.612276971340179,CC1(C)CO[O@@]1,6.062146306037903,CC1(C)CO[O@@]1,5.512015640735626,CC1(C)CO[O@@]1,4.96188497543335,CCO[C@@H]1CC1,4.757806345820427,CCO[C@@H2]C1CC1,4.733657464385033,CCO[C@@H]1CC1,4.683136731386185,CCO[C@@H2]C1CC1,4.642934113740921,CCO[C@@H]1CC1,4.608467116951942,CCO[C@@H2]C1CC1,4.552210763096809,CCO[C@@H]1CC1,4.5337975025177,CCO[C@@H2]C1CC1,4.461487412452698,CCO[C@@H]1CC1,4.459127888083458,CC1(C)CO[O@@]1,4.411754310131073,CCO[C@@H]1CC1,4.384458273649216,CCO[C@@H2]C1CC1,4.370764061808586,CCO[C@@H]1CC1,4.3097886592149734
