source_csv,error_message,calculation_time,homo,lumo,gap,drug_likeness,logP,smiles,type,predicted_value,group_id,improvement,morgan_similarity_to_start,ged_to_start,ged_similarity_to_start
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.930520534515381,-7.130033685898314,1.7860827762963332,8.916116462194648,0.4381756252002372,2.0558,C#CC(C)(C)CC,start,1.6898270845413208,C#CC(C)(C)CC_1f6660c5_topK.csv,,1.0,0.0,1.0
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.245694160461426,-4.0264218921870425,0.17614368993046545,4.202565582117508,0.42186616840839014,1.2722,C1C2C3[C@@H]4[C@H]3CC124,optimized_1,5.399697981774807,C#CC(C)(C)CC_1f6660c5_topK.csv,1.6099390863658678,0.0,13.0,0.07142857142857142
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.245694160461426,-4.0264218921870425,0.17614368993046545,4.202565582117508,0.42186616840839014,1.2722,C1C2C3[C@@H]4[C@H]3CC124,optimized_2,5.01342435926199,C#CC(C)(C)CC_1f6660c5_topK.csv,1.6099390863658678,0.0,13.0,0.07142857142857142
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.245694160461426,-4.0264218921870425,0.17614368993046545,4.202565582117508,0.42186616840839014,1.2722,C1C2C3[C@@H]4[C@H]3CC124,optimized_3,4.627150736749172,C#CC(C)(C)CC_1f6660c5_topK.csv,1.6099390863658678,0.0,13.0,0.07142857142857142
C#CC(C)(C)CC_1f6660c5_topK.csv,,4.994081497192383,-4.026468733531172,0.17601545999031015,4.2024841935214825,0.42186616840839014,1.2722,C1C2C3C4CC14[C@@H]23,optimized_4,3.979866169393063,C#CC(C)(C)CC_1f6660c5_topK.csv,1.610067316306023,0.0,13.0,0.07142857142857142
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.313901424407959,-5.6069616755901635,1.1752712577817934,6.782232933371957,0.42186616840839014,1.2722,C1C2C3C4CC14C23,optimized_5,3.748240180313587,C#CC(C)(C)CC_1f6660c5_topK.csv,0.6108115185145397,0.0,13.0,0.07142857142857142
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.251169204711914,-5.04999256034989,0.7472292327599541,5.797221793109844,0.4291407674338159,1.8064,C1CC23CC1C2C3,optimized_6,3.5109250769019127,C#CC(C)(C)CC_1f6660c5_topK.csv,1.038853543536379,0.034482758620689655,13.0,0.07142857142857142
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.458470344543457,-6.064048654375572,2.371505438671017,8.435554093046589,0.4326997332464801,2.0524,CC1CC2(C)CC12,optimized_7,3.3843976482748985,C#CC(C)(C)CC_1f6660c5_topK.csv,-0.5854226623746837,0.03571428571428571,9.0,0.1
C#CC(C)(C)CC_1f6660c5_topK.csv,,4.88417911529541,-6.888254329529962,2.4665712712384757,9.354825600768438,0.472252475948651,2.442500000000001,CCC1CC1(C)C,optimized_8,3.170330874621868,C#CC(C)(C)CC_1f6660c5_topK.csv,-0.6804884949421426,0.12,5.0,0.16666666666666666
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.638862609863281,-8.113466561153858,2.11970159418095,10.233168155334807,0.4750207476322447,2.832600000000001,CCCC(C)(C)C,optimized_9,2.883938007056713,C#CC(C)(C)CC_1f6660c5_topK.csv,-0.33361881788461667,0.25,2.0,0.3333333333333333
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.451937913894653,-6.6407974418706,2.0214945165245775,8.662291958395176,0.4047903298811263,2.0558,CC#CC(C)(C)C,optimized_10,2.665513209998608,C#CC(C)(C)CC_1f6660c5_topK.csv,-0.2354117402282443,0.19047619047619047,2.0,0.3333333333333333
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.63644552230835,-6.640797441871024,2.0214945165248053,8.66229195839583,0.4047903298811263,2.0558,CC#CC(C)(C)[C@@H3],optimized_11,2.654563467949629,C#CC(C)(C)CC_1f6660c5_topK.csv,-0.2354117402284721,0.19047619047619047,2.0,0.3333333333333333
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.692674160003662,-5.932994279721183,1.5515208779884417,7.484515157709625,0.4764028426150044,0.6045,C#CC(C)([C@@H3])CN,optimized_12,2.612161584198475,C#CC(C)(C)CC_1f6660c5_topK.csv,0.23456189830789143,0.5263157894736842,1.0,0.5
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.692674160003662,-5.932994279721183,1.5515208779884417,7.484515157709625,0.4764028426150044,0.6045,C#CC(C)([C@@H3])CN,optimized_13,2.506944842636585,C#CC(C)(C)CC_1f6660c5_topK.csv,0.23456189830789143,0.5263157894736842,1.0,0.5
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.692674160003662,-5.932994279721183,1.5515208779884417,7.484515157709625,0.4764028426150044,0.6045,C#CC(C)([C@@H3])CN,optimized_14,2.401728101074696,C#CC(C)(C)CC_1f6660c5_topK.csv,0.23456189830789143,0.5263157894736842,1.0,0.5
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.692674160003662,-5.932994279721183,1.5515208779884417,7.484515157709625,0.4764028426150044,0.6045,C#CC(C)([C@@H3])CN,optimized_15,2.296511359512806,C#CC(C)(C)CC_1f6660c5_topK.csv,0.23456189830789143,0.5263157894736842,1.0,0.5
C#CC(C)(C)CC_1f6660c5_topK.csv,,5.692674160003662,-5.932994279721183,1.5515208779884417,7.484515157709625,0.4764028426150044,0.6045,C#CC(C)([C@@H3])CN,optimized_16,2.1912946179509163,C#CC(C)(C)CC_1f6660c5_topK.csv,0.23456189830789143,0.5263157894736842,1.0,0.5
