mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10
CCCCOCC,2.4843995571136475,C[C@H2]CC1OC1C,6.178798615932465,C[C@H2]CC1OC1C,5.7807796895504,C[C@H2]CC1OC1C,5.382760763168335,C[C@H2]CC1OC1C,4.98474183678627,C[C@H2]CC1OC1C,4.586722910404205,C[C@H2]CC1OC1C,4.1887039840221405,C[C@H2]CC1OC1C,3.7906850576400757,C[C@H2]CC1OC1C,3.392666131258011,C[C@H2]CC1OC1C,2.994647204875946,CCCC1OC1C,2.5966282784938812
