source_csv,error_message,calculation_time,homo,lumo,gap,drug_likeness,logP,smiles,type,predicted_value,group_id,improvement,morgan_similarity_to_start,ged_to_start,ged_similarity_to_start
Nc1ncn[nH]1_44add666_topK.csv,,2.961778163909912,-6.081046160222975,0.6488211242546923,6.729867284477668,0.4401655824084768,-0.6131000000000002,Nc1ncn[nH]1,start,0.7700822353363037,Nc1ncn[nH]1_44add666_topK.csv,,1.0,0.0,1.0
Nc1ncn[nH]1_44add666_topK.csv,,4.386848449707031,-4.418932238799115,1.5596895960738582,5.978621834872973,0.4413047686894397,0.4259000000000001,Oc1c[c@@H]c(O)[nH]1,optimized_1,2.3707796931266785,Nc1ncn[nH]1_44add666_topK.csv,-0.9108684718191659,0.125,4.0,0.2
Nc1ncn[nH]1_44add666_topK.csv,,4.386848449707031,-4.418932238799115,1.5596895960738582,5.978621834872973,0.4413047686894397,0.4259000000000001,Oc1c[c@@H]c(O)[nH]1,optimized_2,2.2996355444192886,Nc1ncn[nH]1_44add666_topK.csv,-0.9108684718191659,0.125,4.0,0.2
Nc1ncn[nH]1_44add666_topK.csv,,4.599838018417358,-4.41893223879907,1.5596895960739146,5.978621834872985,0.4413047686894397,0.4259000000000001,Oc1ccc(O)[nH]1,optimized_3,2.228491395711899,Nc1ncn[nH]1_44add666_topK.csv,-0.9108684718192223,0.125,4.0,0.2
Nc1ncn[nH]1_44add666_topK.csv,,4.386848449707031,-4.418932238799115,1.5596895960738582,5.978621834872973,0.4413047686894397,0.4259000000000001,Oc1c[c@@H]c(O)[nH]1,optimized_4,2.172051712870598,Nc1ncn[nH]1_44add666_topK.csv,-0.9108684718191659,0.125,4.0,0.2
Nc1ncn[nH]1_44add666_topK.csv,,4.386848449707031,-4.418932238799115,1.5596895960738582,5.978621834872973,0.4413047686894397,0.4259000000000001,Oc1c[c@@H]c(O)[nH]1,optimized_5,2.100907564163208,Nc1ncn[nH]1_44add666_topK.csv,-0.9108684718191659,0.125,4.0,0.2
Nc1ncn[nH]1_44add666_topK.csv,,4.599838018417358,-4.41893223879907,1.5596895960739146,5.978621834872985,0.4413047686894397,0.4259000000000001,Oc1ccc(O)[nH]1,optimized_6,2.029763415455818,Nc1ncn[nH]1_44add666_topK.csv,-0.9108684718192223,0.125,4.0,0.2
Nc1ncn[nH]1_44add666_topK.csv,,4.332010269165039,-3.946681610370577,1.6445177460883114,5.591199356458889,0.4367575060449839,0.3025000000000001,Nc1c[nH]c(O)c1,optimized_7,1.937298208475113,Nc1ncn[nH]1_44add666_topK.csv,-0.9956966218336191,0.2222222222222222,3.0,0.25
Nc1ncn[nH]1_44add666_topK.csv,,3.3805742263793945,-4.932756135918946,1.537487720963797,6.4702438568827425,0.47600543192668776,0.7202999999999999,Oc1ccc[nH]1,optimized_8,1.892390489578247,Nc1ncn[nH]1_44add666_topK.csv,-0.8886665967091046,0.10714285714285714,2.0,0.3333333333333333
Nc1ncn[nH]1_44add666_topK.csv,,5.204992294311523,-3.733871795603017,1.1717763311651856,4.905648126768202,0.43675750604498403,0.30250000000000005,Nc1ccc(O)[nH]1,optimized_9,1.7777815610170364,Nc1ncn[nH]1_44add666_topK.csv,-0.5229552069104934,0.18518518518518517,3.0,0.25
Nc1ncn[nH]1_44add666_topK.csv,,4.324932813644409,-4.407614656987691,1.6683215932566309,6.075936250244322,0.41757622882920364,-0.30250000000000005,Nc1c[nH]c(O)n1,optimized_10,1.7400617152452469,Nc1ncn[nH]1_44add666_topK.csv,-1.0195004690019385,0.2222222222222222,3.0,0.25
CC(O)(C=O)C=O_7b34649f_topK.csv,,5.065316915512085,-7.241994209556218,-1.8163413954269414,5.4256528141292755,0.3641616886333653,-0.8648000000000002,CC(O)(C=O)C=O,start,-1.8748643398284912,CC(O)(C=O)C=O_7b34649f_topK.csv,,1.0,0.0,1.0
CC(O)(C=O)C=O_7b34649f_topK.csv,,9.277182579040527,-5.222531230303579,1.0900107153144047,6.3125419456179825,0.5786163426735681,0.9574,C=C(N)C(C)(C)C(=C)N,optimized_1,1.8832649141550064,CC(O)(C=O)C=O_7b34649f_topK.csv,-2.906352110741346,0.21052631578947367,11.0,0.08333333333333333
CC(O)(C=O)C=O_7b34649f_topK.csv,,10.94399905204773,-5.199881912301153,0.7478596875745418,5.947741599875695,0.5615544099085047,2.0611,C=C(C)C(C)(C)C(=C)N,optimized_2,1.6926384419202805,CC(O)(C=O)C=O_7b34649f_topK.csv,-2.564201083001483,0.18181818181818182,11.0,0.08333333333333333
CC(O)(C=O)C=O_7b34649f_topK.csv,,8.858095645904541,-5.880594374469498,0.35293851184849034,6.233532886317988,0.538477795697682,0.7859,C=C(C)C(C)(O)C(=C)N,optimized_3,1.454726219177246,CC(O)(C=O)C=O_7b34649f_topK.csv,-2.1692799072754316,0.22727272727272727,10.0,0.09090909090909091
CC(O)(C=O)C=O_7b34649f_topK.csv,,6.827526330947876,-6.567244999227759,-0.15777120472562742,6.409473794502132,0.5365692210881077,1.4994999999999998,C=CC(C)(O)C(=C)C,optimized_4,1.0408329665660858,CC(O)(C=O)C=O_7b34649f_topK.csv,-1.658570190701314,0.2857142857142857,8.0,0.1111111111111111
CC(O)(C=O)C=O_7b34649f_topK.csv,,5.578152179718018,-6.90710921313098,0.04266296853032393,6.949772181661303,0.5127919691952215,1.1094,C=CC(C)(O)C=C,optimized_5,0.7215485572814941,CC(O)(C=O)C=O_7b34649f_topK.csv,-1.8590043639572653,0.4375,6.0,0.14285714285714285
CC(O)(C=O)C=O_7b34649f_topK.csv,,5.415501356124878,-7.141363978884395,-1.5973254491106188,5.544038529773776,0.39509776077448205,0.12229999999999996,C=CC(C)(O)C=O,optimized_6,-0.8081308603286743,CC(O)(C=O)C=O_7b34649f_topK.csv,-0.2190159463163226,0.625,3.0,0.25
COCCOC=O_6ff58735_topK.csv,,5.873248100280762,-7.092360966618173,-0.5558777288149593,6.536483237803213,0.3659251124599544,-0.19419999999999993,COCCOC=O,start,0.4081707894802093,COCCOC=O_6ff58735_topK.csv,,1.0,0.0,1.0
