mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10
N#CC(=O)O[CH+][NH-],-2.6150143146514893,C=C(C#CC)O[CH+][N@@H-],2.6357794106006622,C=C(C#CC)O[CH+][N@@H-],2.283908426761627,C=C(C#CC)O[CH+][N@@H-],1.9320374429225922,C=C(C#CC)O[CH+][N@@H-],1.5801664590835571,C=C(C#CC)O[CH+][N@@H-],1.228295475244522,C=C(C#CC)O[CH+][N@@H-],0.8764244914054871,C=C(C#CC)O[CH+][N@@H-],0.524553507566452,C=C(C#CC)O[CH+][NH-],0.172682523727417,C#CC(=C)O[CH+][NH-],-0.594282865524292,C=C(C#N)O[CH+][NH-],-1.3035143613815308
