source_csv,error_message,calculation_time,homo,lumo,gap,drug_likeness,logP,smiles,type,predicted_value,group_id,improvement,morgan_similarity_to_start,ged_to_start,ged_similarity_to_start
CCCC(=O)NC_81745567_topK.csv,,59.87605667114258,-6.546011914928046,0.8838433341545787,7.4298552490826255,0.5398542153220981,0.5325,CCCC(=O)NC,start,1.03675377368927,CCCC(=O)NC_81745567_topK.csv,,1.0,1.0
CCCC(=O)NC_81745567_topK.csv,,35.84379243850708,-6.095839717790645,-3.234778495690118,2.861061222100527,0.43615501289591585,-0.6436000000000002,O=C1NOC2C=C12,optimized_1,-2.403200507164001,CCCC(=O)NC_81745567_topK.csv,-4.118621829844697,0.06060606060606061,10.0,0.09090909090909091
CCCC(=O)NC_81745567_topK.csv,,24.27232575416565,-6.333708392297947,-2.0192697419955166,4.31443865030243,0.4277559464326309,-0.12440000000000001,O=C1C2=C(C2)N1O,optimized_2,-2.400857448577881,CCCC(=O)NC_81745567_topK.csv,-2.9031130761500954,0.14285714285714285,9.0,0.1
CCCC(=O)NC_81745567_topK.csv,,27.670962810516357,-7.481412393853244,-1.1533154594569184,6.328096934396325,0.4291522046044183,-0.11990000000000012,CCC12ON1C2=O,optimized_3,-2.399203062057495,CCCC(=O)NC_81745567_topK.csv,-2.037158793611497,0.13333333333333333,6.0,0.14285714285714285
CCCC(=O)NC_81745567_topK.csv,,42.72299146652222,-6.154990599699663,-1.5550654700504765,4.599925129649186,0.3709678560681767,-0.07650000000000001,O=C(C1=CC1)N(O)O,optimized_4,-2.2852454781532288,CCCC(=O)NC_81745567_topK.csv,-2.438908804205055,0.1,7.0,0.125
CCCC(=O)NC_81745567_topK.csv,,39.180119037628174,-6.695667835653549,-1.6221591552985626,5.073508680354987,0.30690113149070036,0.4188,O=C(C1=CC1)N(O)F,optimized_5,-2.283778190612793,CCCC(=O)NC_81745567_topK.csv,-2.506002489453141,0.09375,7.0,0.125
CCCC(=O)NC_81745567_topK.csv,,27.086244106292725,-5.162759355798308,-1.9210973102509261,3.2416620455473817,0.3409671363423804,-0.6366000000000003,O=C(NO)C1=CO1,optimized_6,-2.2816433906555176,CCCC(=O)NC_81745567_topK.csv,-2.8049406444055047,0.13793103448275862,6.0,0.14285714285714285
CCCC(=O)NC_81745567_topK.csv,,50.146944522857666,-6.462272304940994,-1.296089321772909,5.166182983168086,0.46351975823396246,-0.7620000000000002,NONC(=O)C1=CC1,optimized_7,-2.236566424369812,CCCC(=O)NC_81745567_topK.csv,-2.179932655927488,0.125,6.0,0.14285714285714285
CCCC(=O)NC_81745567_topK.csv,,25.564928770065308,-7.54690012354195,-2.1496272359698687,5.397272887572081,0.4877993041127455,0.7442,O=C(OF)C1=CC1,optimized_8,-2.199095845222473,CCCC(=O)NC_81745567_topK.csv,-3.0334705701244475,0.0967741935483871,7.0,0.125
CCCC(=O)NC_81745567_topK.csv,,25.14754056930542,-5.377822999351184,-2.0731299726879104,3.304693026663274,0.4690320700269908,-0.14130000000000004,O=C(NF)C1=CO1,optimized_9,-2.1602622866630554,CCCC(=O)NC_81745567_topK.csv,-2.9569733068424893,0.13333333333333333,6.0,0.14285714285714285
