mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10,mol_11,value_11,mol_12,value_12,mol_13,value_13,mol_14,value_14
CC(O)(C=O)C=O,-1.8748643398284912,C=C(C)C(N)(O)[O@@H],3.506196763366461,C=C(C)C(N)(O)O,3.1668189130723476,C=C1CNC1(O)O,3.0646917186677456,C=C(C)C(N)(O)O,2.769891794770956,C=C(C)C(C)(N)O,2.5209236554801464,CC(=N)C(C)(N)O,1.7238032035529613,C=C(N)C(C)(N)C(N)=O,1.176366463303566,N=C1C=CC1(N)O,0.9265898875892162,C=CC(C)(N)C(N)=O,0.7484691292047501,C=CC(C)(O)C(N)=O,0.5787711143493652,CC1(O)C=CC1=N,0.08439074084162712,C=CC(C)(O)C=O,-0.8081313371658325,CC1(O)C=CC1=O,-0.8686827607452869,CC(O)(C=O)C(=O)F,-1.7846434116363525
