source_csv,error_message,calculation_time,homo,lumo,gap,drug_likeness,logP,smiles,type,predicted_value,group_id,improvement,morgan_similarity_to_start,ged_to_start,ged_similarity_to_start
C#CC#CCC_f09eea6e_topK.csv,,4.10027003288269,-6.951427100719688,0.1430242005265426,7.09445130124623,0.37953970073526455,1.033,C#CC#CCC,start,-6.544338226318359,C#CC#CCC_f09eea6e_topK.csv,,1.0,0.0,1.0
C#CC#CCC_f09eea6e_topK.csv,,4.676216125488281,-6.365313713663161,0.795614898779221,7.160928612442383,0.34402886597901233,1.9759,CC#CCC=CC,optimized_1,-2.776861608028412,C#CC#CCC_f09eea6e_topK.csv,-0.5861133870565274,0.15384615384615385,2.0,0.3333333333333333
C#CC#CCC_f09eea6e_topK.csv,,4.69494891166687,-5.76862377333914,-1.5213310610214938,4.2472927123176465,0.4377594876866791,0.3341,C1#CCCCNC#C1,optimized_2,-3.120751827955246,C#CC#CCC_f09eea6e_topK.csv,-1.1828033273805483,0.0,11.0,0.08333333333333333
C#CC#CCC_f09eea6e_topK.csv,,4.275680065155029,-6.176217949732794,-2.288652362725817,3.8875655870069776,0.3866603551717435,0.9531,C1#CC=[C@@H]CC#C1,optimized_3,-3.607486069202423,C#CC#CCC_f09eea6e_topK.csv,-0.7752091509868944,0.0,11.0,0.08333333333333333
C#CC#CCC_f09eea6e_topK.csv,,3.9180386066436768,-6.08805956422301,1.9945793169642072,8.082638881187217,0.43058812963803195,1.0037,CC#COCC,optimized_4,-3.62382160872221,C#CC#CCC_f09eea6e_topK.csv,-0.8633675364966784,0.16666666666666666,1.0,0.5
C#CC#CCC_f09eea6e_topK.csv,,4.677704572677612,-7.008938966979316,1.2498932883175575,8.258832255296873,0.4067379796351982,1.7578,CC#CC(C)(C)F,optimized_5,-3.7216837406158447,C#CC#CCC_f09eea6e_topK.csv,0.05751186625962745,0.08,4.0,0.2
C#CC#CCC_f09eea6e_topK.csv,,4.8562188148498535,-5.891306253354821,-0.10437303160064645,5.7869332217541745,0.435685114832598,1.9759,CC#CC=CCC,optimized_6,-3.816194236278534,C#CC#CCC_f09eea6e_topK.csv,-1.0601208473648676,0.15384615384615385,2.0,0.3333333333333333
C#CC#CCC_f09eea6e_topK.csv,,4.53309178352356,-5.5036407193064,-2.3750331909456266,3.128607528360774,0.43652076333373957,0.23950000000000027,NC1=CCC#CC#C1,optimized_7,-3.825311005115509,C#CC#CCC_f09eea6e_topK.csv,-1.4477863814132883,0.0,10.0,0.09090909090909091
C#CC#CCC_f09eea6e_topK.csv,,4.644500970840454,-6.394268141165669,-2.473211017002548,3.921057124163121,0.42522687561962225,-0.10969999999999985,NC1C#CC#CC=C1,optimized_8,-3.865944564342499,C#CC#CCC_f09eea6e_topK.csv,-0.5571589595540196,0.03225806451612903,10.0,0.09090909090909091
C#CC#CCC_f09eea6e_topK.csv,,4.94128155708313,-6.5720356893119956,-2.6784803666107884,3.893555322701207,0.4261854161756575,-0.07610000000000017,OC1C#CC#CC=C1,optimized_9,-3.9076353907585135,C#CC#CCC_f09eea6e_topK.csv,-0.37939141140769284,0.03225806451612903,10.0,0.09090909090909091
C#CC#CCC_f09eea6e_topK.csv,,4.124040603637695,-6.616715132658024,1.8052513790195759,8.4219665116776,0.42306742803055847,1.8098,CCCC#CC,optimized_10,-3.990566700696945,C#CC#CCC_f09eea6e_topK.csv,-0.33471196806166414,0.22727272727272727,0.0,1.0
C#CC#CCC_f09eea6e_topK.csv,,3.8449316024780273,-6.7910574253216724,1.1733739623184265,7.964431387640099,0.4238661223123767,0.6561,CC#CCOC,optimized_11,-3.9915791675448418,C#CC#CCC_f09eea6e_topK.csv,-0.16036967539801594,0.16666666666666666,1.0,0.5
C#CC#CCC_f09eea6e_topK.csv,,4.939065217971802,-6.774681221835391,-2.751540954234247,4.0231402676011445,0.40234842063061416,0.9011,FC1C#CC#CC=C1,optimized_12,-4.006347596645355,C#CC#CCC_f09eea6e_topK.csv,-0.17674587888429727,0.03225806451612903,10.0,0.09090909090909091
C#CC#CCC_f09eea6e_topK.csv,,4.849506616592407,-5.710561882750416,1.8515335395787962,7.562095422329213,0.39319513746472634,0.6192,CC#CCCNC,optimized_13,-4.066389352083206,C#CC#CCC_f09eea6e_topK.csv,-1.2408652179692723,0.15384615384615385,3.0,0.25
C#CC#CCC_f09eea6e_topK.csv,,4.594435214996338,-6.550726805989897,0.45499950043696674,7.0057263064268644,0.39632660064194447,1.4231,C[C@]#CC#CCC,optimized_14,-4.084728896617889,C#CC#CCC_f09eea6e_topK.csv,-0.4007002947297913,0.47368421052631576,2.0,0.3333333333333333
C#CC#CCC_f09eea6e_topK.csv,,4.59101128578186,-6.871487953806052,1.2335807808331742,8.105068734639227,0.44379298553644114,0.7806,CC#CC(C)(C)O,optimized_15,-4.089443624019623,C#CC#CCC_f09eea6e_topK.csv,-0.07993914691363635,0.08,4.0,0.2
C#CC#CCC_f09eea6e_topK.csv,,4.214094638824463,-6.641115900535594,1.859215026329121,8.500330926864715,0.38979118257318335,1.6657,CC#C[C@@H](C)C,optimized_16,-4.140235219150782,C#CC#CCC_f09eea6e_topK.csv,-0.31031120018409464,0.08695652173913043,2.0,0.3333333333333333
C#CC#CCC_f09eea6e_topK.csv,,4.064321279525757,-6.641115900535819,1.8592150263290939,8.500330926864912,0.38979118257318335,1.6657,CC#CC(C)C,optimized_17,-4.159199297428131,C#CC#CCC_f09eea6e_topK.csv,-0.31031120018386904,0.08695652173913043,2.0,0.3333333333333333
C#CC#CCC_f09eea6e_topK.csv,,5.136590957641602,-5.826181082021152,-3.1355596638557737,2.690621418165378,0.4030203658058775,1.1991,CC1C#CC#CC=C1,optimized_18,-4.183903872966766,C#CC#CCC_f09eea6e_topK.csv,-1.1252460186985367,0.06666666666666667,9.0,0.1
C#CC#CCC_f09eea6e_topK.csv,,4.314332485198975,-6.602814759798958,1.8924269562975347,8.495241716096494,0.4381756252002372,2.0558,CC#CC(C)CC,optimized_19,-4.195368111133575,C#CC#CCC_f09eea6e_topK.csv,-0.34861234092073,0.16,2.0,0.3333333333333333
C#CC#CCC_f09eea6e_topK.csv,,4.810822010040283,-6.860770339213449,1.3830565346172938,8.243826873830741,0.4770029254649424,0.6381000000000001,CC#CC(C)CO,optimized_20,-4.221118573099375,C#CC#CCC_f09eea6e_topK.csv,-0.09065676150623947,0.1111111111111111,3.0,0.25
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.486841440200806,-7.130033685898491,1.7860827762960714,8.916116462194562,0.4381756252002372,2.0558,C#CC(C)(C)CC,start,-6.996047019958496,C#CC(C)(C)CC_9450a0e9_topK.csv,,1.0,0.0,1.0
C#CC(C)(C)CC_9450a0e9_topK.csv,,6.26176905632019,-6.819144381063906,-3.8481402279206853,2.9710041531432205,0.41360422307984906,0.2674000000000001,C#CC1(CC(N)F)C#C1,optimized_1,18.65783866122365,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.31088930483458466,0.16666666666666666,5.0,0.16666666666666666
C#CC(C)(C)CC_9450a0e9_topK.csv,,6.359395265579224,-8.11728059453705,2.1608595792517757,10.278140173788826,0.496334165431041,2.7806000000000015,CCC(F)C(C)(C)C,optimized_2,-4.539668831974268,C#CC(C)(C)CC_9450a0e9_topK.csv,0.9872469086385589,0.2727272727272727,4.0,0.2
C#CC(C)(C)CC_9450a0e9_topK.csv,,6.510963439941406,-6.679582122132499,-2.274412302843732,4.4051698192887665,0.47209868781070013,2.1479,CCC1(C)C#CCC1F,optimized_3,-5.052160654217005,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.45045156376599227,0.09090909090909091,6.0,0.14285714285714285
C#CC(C)(C)CC_9450a0e9_topK.csv,,5.7494659423828125,-7.24638568380829,1.5178246632225818,8.764210347030872,0.48154347989397783,2.0038,C#CCC(F)C(C)C,optimized_4,-5.0987185575068,C#CC(C)(C)CC_9450a0e9_topK.csv,0.11635199790979911,0.24,4.0,0.2
C#CC(C)(C)CC_9450a0e9_topK.csv,,6.57318639755249,-6.654356730415839,-2.1649467196062058,4.489410010809633,0.4361287405889156,2.1479,CC1(C)C#CCC1(C)F,optimized_5,-5.140823159366846,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.4756769554826521,0.03333333333333333,6.0,0.14285714285714285
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.9021220207214355,-6.711541931104536,-2.330899256625501,4.380642674479035,0.4187168626579172,1.7578,C[C@]1(C)C#CCC1F,optimized_6,-5.162264738231897,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.41849175479395484,0.03225806451612903,8.0,0.1111111111111111
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.730664253234863,-6.968813228295998,-2.90029803658804,4.0685151917079585,0.4129775894726762,1.3677000000000001,CC12C#CC(C1)C2F,optimized_7,-5.216796789318323,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.16122045760249293,0.030303030303030304,10.0,0.09090909090909091
C#CC(C)(C)CC_9450a0e9_topK.csv,,5.061742305755615,-6.633800203015405,-2.250807123736177,4.3829930792792275,0.45676886884963785,0.7806,CC1(C)C#CCC1O,optimized_8,-5.243512187153101,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.49623348288308566,0.03225806451612903,8.0,0.1111111111111111
C#CC(C)(C)CC_9450a0e9_topK.csv,计算HOMO/LUMO gap时出错 ([CH2]C(C)(C)C#CC): index 2 is out of bounds for axis 0 with size 2,1.5707669258117676,,,,0.402799086682023,1.8699899999999998,[CH2]C(C)(C)C#CC,optimized_9,-5.301597718149424,C#CC(C)(C)CC_9450a0e9_topK.csv,,0.17391304347826086,2.0,0.3333333333333333
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.894969463348389,-6.430303075028471,-2.325226652197816,4.105076422830654,0.44095166971443606,0.3716,CC12C#CC(C1)NC2,optimized_10,-5.337284151464701,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.6997306108700201,0.06060606060606061,11.0,0.08333333333333333
C#CC(C)(C)CC_9450a0e9_topK.csv,,6.440309047698975,-6.326678197449844,-2.425604011834409,3.9010741856154354,0.5153184071089696,0.6966000000000003,CC1(CN)C#CCC1F,optimized_11,-5.351365480571985,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.8033554884486467,0.05714285714285714,7.0,0.125
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.201462507247925,-6.44031963356134,-2.112617596153312,4.327702037408027,0.4014673993171092,1.8098,CC1([C@@H3])C#CCC1,optimized_12,-5.369049433618784,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.689714052337151,0.03571428571428571,9.0,0.1
C#CC(C)(C)CC_9450a0e9_topK.csv,计算HOMO/LUMO gap时出错 ([CH2]CC#CC(C)C): index 2 is out of bounds for axis 0 with size 2,1.6657466888427734,,,,0.402799086682023,1.86999,[CH2]CC#CC(C)C,optimized_13,-5.481868986040354,C#CC(C)(C)CC_9450a0e9_topK.csv,,0.16,2.0,0.3333333333333333
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.070915460586548,-6.888254329530073,2.466571271238222,9.354825600768296,0.472252475948651,2.442500000000001,CCC1CC1(C)C,optimized_14,-5.515543434768915,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.24177935636841763,0.12,5.0,0.16666666666666666
C#CC(C)(C)CC_9450a0e9_topK.csv,,5.023810625076294,-6.702816207902807,-3.09225251968955,3.610563688213257,0.4605613802175555,1.1887,CCC1(C)C#CCO1,optimized_15,-5.527280781418085,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.42721747799568366,0.13333333333333333,7.0,0.125
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.491525411605835,-6.700999565358116,-3.0927388670122684,3.6082606983458483,0.40515637402255195,0.7986,C[C@@]1(C)C#CCO1,optimized_16,-5.550551686435938,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.4290341205403747,0.07142857142857142,9.0,0.1
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.517822980880737,-7.032760430051294,2.3251963188394855,9.357956748890778,0.497669472921826,2.5866000000000007,CCCC1(C)CC1,optimized_17,-5.559260714799166,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.09727325584719715,0.12,5.0,0.16666666666666666
C#CC(C)(C)CC_9450a0e9_topK.csv,,7.222959995269775,-5.818601884892036,-2.082474298621857,3.736127586270179,0.540257634433205,1.0093,CNCC1(C)C#CCC1,optimized_18,-5.566916827112436,C#CC(C)(C)CC_9450a0e9_topK.csv,-1.3114318010064547,0.058823529411764705,6.0,0.14285714285714285
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.970913887023926,-6.462278998764939,-3.163554096596768,3.2987249021681713,0.4492897904421961,0.08340000000000003,CC1(C)C#CC(N)O1,optimized_19,-5.618030462414026,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.6677546871335522,0.03225806451612903,8.0,0.1111111111111111
C#CC(C)(C)CC_9450a0e9_topK.csv,,4.720909595489502,-7.03088921380311,-3.2815944274676676,3.7492947863354416,0.4568853736108478,0.7482000000000001,CC1(CF)C#CCO1,optimized_20,-5.638478133827448,C#CC(C)(C)CC_9450a0e9_topK.csv,-0.09914447209538135,0.13333333333333333,8.0,0.1111111111111111
C#CCCC#CC_d1c0a366_topK.csv,,4.644596815109253,-6.697486341290483,1.535332940778768,8.23281928206925,0.3387610494638707,1.4231,C#CCCC#CC,start,-6.713048934936523,C#CCCC#CC_d1c0a366_topK.csv,,1.0,0.0,1.0
C#CCCC#CC_d1c0a366_topK.csv,,3.958425998687744,-6.8571124532257155,-2.3584434117800708,4.498669041445644,0.3998786168070688,0.7186,C1#C[O@@]C#CCC1,optimized_1,-4.268734291195869,C#CCCC#CC_d1c0a366_topK.csv,0.1596261119352329,0.0,13.0,0.07142857142857142
C#CCCC#CC_d1c0a366_topK.csv,,4.231502056121826,-6.615911779356635,1.115664177860132,7.731575957216767,0.40618273624995643,0.9646,C#COC#CCC,optimized_2,-4.325624063611031,C#CCCC#CC_d1c0a366_topK.csv,-0.08157456193384771,0.24,1.0,0.5
