mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10
CC(C)CCC=O,-6.734817981719971,CC(C)CCN=O,-8.953966617584229,CC(C)CC(F)N=O,-9.439634799957275,CC(C)CC(F)(F)N=O,-10.339754581451416,CC(F)CC(F)(F)N=O,-10.714309602975845,O=NC(F)(F)CC(F)F,-11.942366987466812,O=NC(F)(F)CN(F)F,-12.8187195956707,O=NC(F)(F)ON(F)F,-15.01700946688652,O=NC(F)(F)ON(F)[F@],-15.559393733739853,O=NC(F)(F)ON(F)[F@],-16.101778000593185,O=NC(F)(F)ON(F)[F@],-16.644162267446518
