mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10,mol_11,value_11,mol_12,value_12,mol_13,value_13,mol_14,value_14,mol_15,value_15,mol_16,value_16,mol_17,value_17,mol_18,value_18,mol_19,value_19,mol_20,value_20
CC(=O)CC#N,-7.45591926574707,N#CCC(=O)O,-8.803432583808899,CC(=O)OC#N,-9.03983211517334,N#COC(=O)O,-9.47151979804039,N#COC(=O)O,-9.69168607890606,N#COC(=O)O,-9.911852359771729,N#COC(=O)O,-9.986109852790833,N#C[O@@]C(=O)F,-10.20095032453537,N#CCC(=O)OF,-10.268771052360535,N#C[O@@]C(=O)F,-10.42111660540104,N#C[O@@]C(=O)F,-10.42111660540104,N#C[O@@]C(=O)F,-10.495374098420143,N#C[O@@]C(=O)F,-10.641282886266708,N#C[O@@]C(=O)F,-10.641282886266708,N#C[O@@]C(=O)F,-10.715036168694496,N#C[O@@]C(=O)F,-10.715540379285812,N#COC(=O)F,-10.861449167132378,N#C[O@@]C(=O)F,-10.861449167132378,N#C[O@@]C(=O)F,-10.935202449560165,N#C[O@@]C(=O)F,-10.935706660151482,N#COC(=O)F,-11.081615447998047
