source_csv,error_message,calculation_time,homo,lumo,gap,drug_likeness,logP,smiles,type,predicted_value,group_id,improvement,morgan_similarity_to_start,ged_to_start,ged_similarity_to_start
CCC(C)(C)CC_1f39ebf6_topK.csv,,5.843520641326904,-8.03014885449367,2.0906807756647146,10.120829630158385,0.5002442109657919,2.832600000000001,CCC(C)(C)CC,start,2.029969453811645,CCC(C)(C)CC_1f39ebf6_topK.csv,,1.0,0.0,1.0
CCC(C)(C)CC_1f39ebf6_topK.csv,,6.178174257278442,-4.160180255942821,0.37816275779229924,4.538343013735121,0.44031186559355895,1.6622999999999999,CC12C3C4CC31C42[C@@H3],optimized_1,6.594440177083015,CCC(C)(C)CC_1f39ebf6_topK.csv,1.7125180178724153,0.043478260869565216,9.0,0.1
CCC(C)(C)CC_1f39ebf6_topK.csv,,6.178174257278442,-4.160180255942821,0.37816275779229924,4.538343013735121,0.44031186559355895,1.6622999999999999,CC12C3C4CC31C42[C@@H3],optimized_2,6.027516916394234,CCC(C)(C)CC_1f39ebf6_topK.csv,1.7125180178724153,0.043478260869565216,9.0,0.1
CCC(C)(C)CC_1f39ebf6_topK.csv,,6.178174257278442,-4.160180255942821,0.37816275779229924,4.538343013735121,0.44031186559355895,1.6622999999999999,CC12C3C4CC31C42[C@@H3],optimized_3,5.460593655705452,CCC(C)(C)CC_1f39ebf6_topK.csv,1.7125180178724153,0.043478260869565216,9.0,0.1
CCC(C)(C)CC_1f39ebf6_topK.csv,,6.178174257278442,-4.160180255942821,0.37816275779229924,4.538343013735121,0.44031186559355895,1.6622999999999999,CC12C3C4CC31C42[C@@H3],optimized_4,4.89367039501667,CCC(C)(C)CC_1f39ebf6_topK.csv,1.7125180178724153,0.043478260869565216,9.0,0.1
CCC(C)(C)CC_1f39ebf6_topK.csv,,6.178174257278442,-4.160180255942821,0.37816275779229924,4.538343013735121,0.44031186559355895,1.6622999999999999,CC12C3C4CC31C42[C@@H3],optimized_5,4.3267471343278885,CCC(C)(C)CC_1f39ebf6_topK.csv,1.7125180178724153,0.043478260869565216,9.0,0.1
CCC(C)(C)CC_1f39ebf6_topK.csv,,6.151272773742676,-4.160105506029207,0.3781046443615211,4.538210150390728,0.44031186559355895,1.6622999999999999,CC12C3CC14C3C24C,optimized_6,3.7598238736391054,CCC(C)(C)CC_1f39ebf6_topK.csv,1.7125761313031935,0.043478260869565216,9.0,0.1
CCC(C)(C)CC_1f39ebf6_topK.csv,,5.2234954833984375,-4.295271904894289,0.28603316153957015,4.58130506643386,0.42186616840839014,1.2722,CC12C3C4CC31C42,optimized_7,2.8305853158235545,CCC(C)(C)CC_1f39ebf6_topK.csv,1.8046476141251444,0.045454545454545456,11.0,0.08333333333333333
CCC(C)(C)CC_1f39ebf6_topK.csv,,5.235745429992676,-3.613852525119009,-0.3016875729353726,3.312164952183636,0.4291407674338159,1.8064,CC12CC13CCC23,optimized_8,2.66135361790657,CCC(C)(C)CC_1f39ebf6_topK.csv,2.3923683486000873,0.041666666666666664,11.0,0.08333333333333333
CCC(C)(C)CC_1f39ebf6_topK.csv,,5.1033430099487305,-5.6564226335626,2.3156273869648296,7.972050020527428,0.46913241838020897,2.1965000000000003,CCC12CC1(C)C2,optimized_9,2.5141743570566173,CCC(C)(C)CC_1f39ebf6_topK.csv,-0.22494661130011506,0.15789473684210525,7.0,0.125
CCC(C)(C)CC_1f39ebf6_topK.csv,,5.193754434585571,-6.941164559129032,2.3124260189194077,9.253590578048438,0.4722524759486509,2.442500000000001,CCC1(C)CC1C,optimized_10,2.311050504446029,CCC(C)(C)CC_1f39ebf6_topK.csv,-0.22174524325469314,0.14285714285714285,5.0,0.16666666666666666
C#CCOCC_f5949b1a_topK.csv,,3.9049630165100098,-7.043337701520153,0.9453617638045237,7.988699465324677,0.3524685409577285,0.6561,C#CCOCC,start,0.9415139555931092,C#CCOCC_f5949b1a_topK.csv,,1.0,0.0,1.0
C#CCOCC_f5949b1a_topK.csv,,4.992986440658569,-6.503275058894911,2.5198400457465935,9.023115104641505,0.49008620525464947,1.1853,CCOC1C[C@H2]1,optimized_1,4.634768947958946,C#CCOCC_f5949b1a_topK.csv,-1.5744782819420697,0.21739130434782608,5.0,0.16666666666666666
C#CCOCC_f5949b1a_topK.csv,,4.992986440658569,-6.503275058894911,2.5198400457465935,9.023115104641505,0.49008620525464947,1.1853,CCOC1C[C@H2]1,optimized_2,4.560098558664322,C#CCOCC_f5949b1a_topK.csv,-1.5744782819420697,0.21739130434782608,5.0,0.16666666666666666
C#CCOCC_f5949b1a_topK.csv,,4.992986440658569,-6.503275058894911,2.5198400457465935,9.023115104641505,0.49008620525464947,1.1853,CCOC1C[C@H2]1,optimized_3,4.485428169369698,C#CCOCC_f5949b1a_topK.csv,-1.5744782819420697,0.21739130434782608,5.0,0.16666666666666666
C#CCOCC_f5949b1a_topK.csv,,4.992986440658569,-6.503275058894911,2.5198400457465935,9.023115104641505,0.49008620525464947,1.1853,CCOC1C[C@H2]1,optimized_4,4.410757780075073,C#CCOCC_f5949b1a_topK.csv,-1.5744782819420697,0.21739130434782608,5.0,0.16666666666666666
C#CCOCC_f5949b1a_topK.csv,,4.992986440658569,-6.503275058894911,2.5198400457465935,9.023115104641505,0.49008620525464947,1.1853,CCOC1C[C@H2]1,optimized_5,4.336087390780449,C#CCOCC_f5949b1a_topK.csv,-1.5744782819420697,0.21739130434782608,5.0,0.16666666666666666
