mol_start,value_start,mol_1,value_1,mol_2,value_2,mol_3,value_3,mol_4,value_4,mol_5,value_5,mol_6,value_6,mol_7,value_7,mol_8,value_8,mol_9,value_9,mol_10,value_10
CCC(C)(C)CC,-8.119877815246582,CCC(C)(C)CF,-8.474943399429321,CC(C)(CF)CF,-9.40986680984497,CC(F)(CF)CF,-10.764779329299927,FCC(F)(F)CF,-12.438442587852478,CCC(F)(F)CF,-14.69355022907257,CCC(F)([F@])CF,-16.160261392593384,CCC(F)([F@])CF,-17.626972556114197,CCC(F)([F@])CF,-19.09368371963501,CCC(F)([F@])CF,-20.560394883155823,CCC(F)([F@])CF,-22.027106046676636
